id,neo_list_id,name,absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,is_potentially_hazardous_asteroid,close_approach_date,relative_velocity,miss_distance_km,miss_distance_miles,orbiting_body
54418648,54418648,(2023 YX1),24.86,28.3501249023,63.3928064522,False,2024-01-06,14.312092751,3877187.626500982,2409172.676286272,Earth
54419186,54419186,(2024 AH1),25.84,18.053232555,40.3682552065,False,2024-01-06,9.6480231747,3441304.746515805,2138327.613915909,Earth
54420155,54420155,(2024 AV3),25.78,18.5590173004,41.4992242792,False,2024-01-06,13.8228113761,4674438.11895243,2904561.160826334,Earth
54421084,54421084,(2024 BR),21.67,123.1841912659,275.4482254239,False,2024-01-06,19.1440498079,30486662.87369185,18943533.88637353,Earth
3387092,3387092,(2007 SG11),22.68,77.3668609982,172.9975603978,False,2024-01-05,5.8695959378,41770289.11229606,25954854.111803226,Earth
3655366,3655366,(2013 YD),23.6,50.6471458835,113.2504610618,False,2024-01-05,26.4969302496,61854464.77133592,38434582.173650846,Earth
3759280,3759280,(2016 RW19),20.97,170.0415192713,380.2243960879,False,2024-01-05,15.4546352377,49525995.352507204,30774026.501477335,Earth
3795150,3795150,(2017 YA8),22.33,90.8981358201,203.2544107219,False,2024-01-05,20.6375976951,70732063.0488168,43950865.94979984,Earth
3989198,3989198,(2020 BT8),22.66,78.0827277491,174.5982871157,False,2024-01-05,9.113812766,60145232.97622988,37372514.78489117,Earth
54016989,54016989,(2020 JB1),26.4,13.9493822934,31.1917670523,False,2024-01-05,8.2878909741,29196034.17788345,18141574.40215361,Earth
54191244,54191244,(2021 QC3),24.24,37.7185489265,84.3412394123,False,2024-01-05,18.1744842834,71698045.11347933,44551099.37158753,Earth
54360724,54360724,(2023 KF5),26.45,13.6318555865,30.4817557509,False,2024-01-05,14.2499828727,55087443.40398086,34229750.0766316,Earth
54376461,54376461,(2023 OG5),24.2,38.4197891064,85.9092601232,False,2024-01-05,15.3680274054,72038821.29720987,44762847.873249196,Earth
54406858,54406858,(2023 WX),21.41,138.852907036,310.4845390059,False,2024-01-05,16.5182401607,50637421.7920679,31464634.867084917,Earth
54417658,54417658,(2023 YX),23.34,57.0893340024,127.6556316195,False,2024-01-05,6.8197105387,26354773.33952009,16376096.783479616,Earth
54435948,54435948,(2024 HY),23.67,49.0405098418,109.6579136575,False,2024-01-05,7.1804901779,50459846.69689241,31354294.81947886,Earth
2168318,2168318,168318 (1989 DA),18.91,439.0914459693,981.838321526,True,2024-01-08,8.8851478203,17607387.097578034,10940723.014367562,Earth
3102728,3102728,(2002 AY1),20.85,179.7028548592,401.8277992159,True,2024-01-08,17.3391696439,5803016.373182669,3605827.169868072,Earth
3599868,3599868,(2012 DN31),24.0,42.1264610556,94.1976305719,False,2024-01-08,20.2701167347,65568666.23654168,40742479.94548798,Earth
3781448,3781448,(2017 RJ15),21.85,113.3848360975,253.5362011316,False,2024-01-08,11.8586254221,43416265.07868939,26977616.151214086,Earth
3798020,3798020,(2018 BW5),22.07,102.4601474676,229.1078547221,False,2024-01-08,0.5304383801,55417734.736756496,34434983.59401373,Earth
3825490,3825490,(2018 MH7),26.1,16.0160337979,35.8129403019,False,2024-01-08,8.303806334,37444684.27899578,23267047.903620433,Earth
3836410,3836410,(2018 WA2),22.59,80.6408276759,180.3183724451,False,2024-01-08,9.5541519137,12430132.615730776,7723726.253469669,Earth
3873324,3873324,(2019 TY),22.83,72.2029557657,161.4507172686,False,2024-01-08,17.7873971073,43448783.64640447,26997822.252222884,Earth
54232321,54232321,(2022 AB),23.6,50.6471458835,113.2504610618,False,2024-01-08,20.0717047393,73783136.66511002,45846715.18326735,Earth
54239839,54239839,(2022 BG1),25.64,19.7949758664,44.2629116503,False,2024-01-08,13.7148876409,56116108.472152084,34868932.91069134,Earth
54293876,54293876,(2020 AQ24),24.98,26.8259417119,59.9846292283,False,2024-01-08,18.7929519283,38631012.60681062,24004198.144413702,Earth
54336963,54336963,(2022 YD6),24.18,38.7752830381,86.70416872,False,2024-01-08,15.9068705545,33735239.56230263,20962105.838251095,Earth
54399994,54399994,(2023 UO9),22.31,91.7392059155,205.1351006288,False,2024-01-08,4.7821343801,10059756.9835435,6250843.134126274,Earth
54407114,54407114,(2023 WS1),21.91,110.2947845322,246.6266357777,False,2024-01-08,4.028213085,31370938.8153801,19492997.477573328,Earth
54419604,54419604,(2024 AD2),26.43,13.7579895932,30.7637999642,False,2024-01-08,7.2696639354,4831184.612929102,3001958.915789528,Earth
54419807,54419807,(2024 AC3),25.25,23.6894499356,52.9712204056,False,2024-01-08,21.5014106722,1562543.065125211,970919.2385454718,Earth
54420157,54420157,(2024 AX3),27.67,7.7723970203,17.3796080855,False,2024-01-08,5.5102201908,1844629.177055015,1146199.420648607,Earth
54421395,54421395,(2024 BM1),26.03,16.5407415798,36.9862225707,False,2024-01-08,7.3187294357,5465304.567180989,3395982.7842320884,Earth
54448604,54448604,(2024 MM),24.5,33.4622374455,74.8238376074,False,2024-01-08,7.7347596114,29701855.64783105,18455877.289160516,Earth
2199003,2199003,199003 (2005 WJ56),18.16,620.2331529543,1386.8834919048,True,2024-01-07,15.2908365812,29849943.147815954,18547894.59475198,Earth
2434188,2434188,434188 (2003 AD23),19.09,404.1615334029,903.7326625794,True,2024-01-07,33.8373421713,30564937.56560343,18992171.524570134,Earth
3398095,3398095,(2007 YZ),19.53,330.0311833581,737.9721606833,False,2024-01-07,17.5905759528,28687889.991567083,17825828.246120427,Earth
3520662,3520662,(2010 JR34),27.7,7.6657557353,17.1411509231,False,2024-01-07,10.5972841382,30452936.93148757,18922577.557645667,Earth
3596030,3596030,(2012 BV13),22.29,92.5880583366,207.0331923453,False,2024-01-07,18.7982461783,71306312.87334982,44307688.24469498,Earth
3843476,3843476,(2019 PJ),23.78,46.618143739,104.2413383852,False,2024-01-07,14.3972065058,3719706.128269426,2311318.210857039,Earth
54100190,54100190,(2020 XA5),24.29,36.8599699314,82.4213984152,False,2024-01-07,8.2454774127,21355494.62082355,13269689.03372299,Earth
54151575,54151575,(2021 LA),23.84,45.3476698997,101.400472517,False,2024-01-07,24.9091695738,71686144.82731764,44543704.87665394,Earth
54212701,54212701,(2021 UH2),25.13,25.0354254756,55.980913209,False,2024-01-07,4.9687502105,24614176.510914747,15294540.06663563,Earth
54418496,54418496,(2023 YV1),23.68,48.8151891662,109.1540813101,False,2024-01-07,8.120493377,8449915.634659326,5250534.104875685,Earth
54418797,54418797,(2024 AM),27.83,7.2202955766,16.1450717269,False,2024-01-07,9.023354683,1209360.071804936,751461.5028866768,Earth
54419021,54419021,(2024 AW),25.53,20.8235599047,46.5628954805,False,2024-01-07,8.495992761,4280156.357123434,2659565.834610029,Earth
54419611,54419611,(2024 AL2),27.38,8.8829041639,19.8627775481,False,2024-01-07,6.6495962837,1496555.69898459,929916.590543742,Earth
54514905,54514905,(2025 AK2),21.74,119.2765246442,266.7104172244,True,2024-01-07,18.3152326904,28265375.74571701,17563290.067806285,Earth
3147312,3147312,(2003 BN1),20.59,202.5606008648,452.9392730968,False,2024-01-13,32.0921477759,23819476.10863468,14800736.134651383,Earth
3728898,3728898,(2015 TF),22.14,99.2098919421,221.8400624229,False,2024-01-13,16.7006802273,64038916.31106215,39791937.41903764,Earth
3781591,3781591,(2017 SM2),27.3,9.216265485,20.6081961232,False,2024-01-13,7.65680023,13571308.28219691,8432819.931500958,Earth
3790060,3790060,(2017 WP28),20.92,174.0022950671,389.080960011,False,2024-01-13,43.9666290837,74052823.14814787,46014290.59325204,Earth
3825489,3825489,(2018 MG7),21.39,140.1376971662,313.3574170739,True,2024-01-13,17.973791974,42767600.7557627,26574554.83114921,Earth
3826624,3826624,(2018 PW7),24.39,35.2009980055,78.7118244161,False,2024-01-13,17.7057651733,37766467.69666857,23466994.84769931,Earth
3986679,3986679,(2020 AK3),26.13,15.796285576,35.3215683399,False,2024-01-13,17.5698785425,59593026.74191647,37029389.74180849,Earth
3986764,3986764,(2020 BM1),25.6,20.1629919443,45.0858206172,False,2024-01-13,17.2233126305,35392214.0239375,21991702.025701396,Earth
54101343,54101343,(2020 YG1),27.1,10.1054341542,22.5964377109,False,2024-01-13,17.0942400677,62113380.177814186,38595464.74701238,Earth
54194973,54194973,(2021 RL7),28.27,5.8959660838,13.1837809565,False,2024-01-13,7.6279487968,12143688.658008724,7545738.231555431,Earth
54216277,54216277,(2021 VB2),28.34,5.7089334002,12.765563162,False,2024-01-13,7.4472548946,11668026.657205457,7250175.5696790265,Earth
54378334,54378334,(2023 QS4),26.58,12.8397029582,28.7104486255,False,2024-01-13,4.6750742181,18979408.299386043,11793257.456623673,Earth
54419486,54419486,(2024 AR1),26.05,16.3890951495,36.6471308439,False,2024-01-13,4.5305212573,3835831.774052666,2383475.341176151,Earth
54419701,54419701,(2024 AW2),26.32,14.4728805126,32.3623446563,False,2024-01-13,6.743647059,4189545.809891867,2603263.0513550844,Earth
54420151,54420151,(2024 AP3),24.34,36.0209345803,80.5452583346,False,2024-01-13,15.0854424673,12631248.671086062,7848693.9754371755,Earth
54420441,54420441,(2024 AD4),24.81,29.0104841428,64.8694146035,False,2024-01-13,13.1227115124,8339548.758881735,5181955.308308543,Earth
54421380,54421380,(2024 BV),27.43,8.6807045791,19.4106455316,False,2024-01-13,18.5058921612,2160514.72862263,1342481.600667094,Earth
54421910,54421910,(2024 BY1),25.71,19.1670367967,42.8587972046,False,2024-01-13,13.3564200951,3047049.149354272,1893348.5456700737,Earth
3266506,3266506,(2005 BH14),21.44,136.9477737298,306.2245314272,False,2024-01-12,17.4495318432,48698372.00450965,30259765.19964509,Earth
3787093,3787093,(2017 UN1),24.75,29.8232505153,66.6868154623,False,2024-01-12,13.0426814168,10739110.531591762,6672973.8544218615,Earth
3797456,3797456,(2018 AN2),24.8,29.1443904535,65.1688382168,False,2024-01-12,11.4163377737,21355510.119162884,13269698.663944492,Earth
3884015,3884015,(2019 UY8),24.96,27.0741590945,60.5396601689,False,2024-01-12,9.8215415881,55860843.343460545,34710318.514769696,Earth
54240512,54240512,(2022 BS4),25.42,21.905591097,48.9823907803,False,2024-01-12,20.7565968087,59741004.22762778,37121338.68770022,Earth
54419014,54419014,(2024 AP),22.09,101.5207871893,227.0073812845,False,2024-01-12,20.2675148764,13269037.019426728,8244997.278267726,Earth
54419484,54419484,(2024 AP1),25.28,23.3644184974,52.2444280149,False,2024-01-12,5.3689614427,16901608.073140215,10502172.264450394,Earth
54419695,54419695,(2024 AR2),26.42,13.8214935879,30.905799213,False,2024-01-12,19.1948560058,1267189.536979143,787395.0662844534,Earth
54420156,54420156,(2024 AW3),21.76,118.1829908933,264.2652014216,False,2024-01-12,20.8701158538,19419727.264849477,12066858.974691676,Earth
54421916,54421916,(2024 BF2),25.68,19.433676839,43.4550224647,False,2024-01-12,7.5410216162,11219167.972132007,6971267.715903416,Earth
3312035,3312035,(2006 AM8),19.59,321.0369173714,717.8603705294,False,2024-01-15,39.5920533483,64141071.4605597,39855413.685501836,Earth
3632236,3632236,(2013 EH89),20.18,244.655496172,547.0663205095,False,2024-01-15,9.4885247624,15343813.244408803,9534203.443187362,Earth
3703319,3703319,(2015 AK1),24.27,37.201031034,83.1840342251,False,2024-01-15,13.2243090416,6069534.507971988,3771433.8595419144,Earth
3757000,3757000,(2016 PQ8),22.1,101.054341542,225.9643771094,False,2024-01-15,7.7018485032,56229944.68709263,34939667.45465101,Earth
3905993,3905993,(2019 XK1),26.0,16.7708462163,37.5007521798,False,2024-01-15,16.4733771646,68558756.11657175,42600435.6423882,Earth
54137806,54137806,(2021 GL16),26.28,14.7419514504,32.9640055641,False,2024-01-15,5.6562453509,28234939.849628493,17544378.078937456,Earth
54292689,54292689,(2022 OJ5),28.85,4.5139316282,10.0934579665,False,2024-01-15,5.9269680439,22652204.694444254,14075427.310890518,Earth
54377191,54377191,(2023 QP),23.43,54.7715430947,122.4728935923,False,2024-01-15,12.0996710523,62756295.15540103,38994953.58954106,Earth
54382061,54382061,(2023 RE4),26.83,11.4433973069,25.5882142717,False,2024-01-15,5.2599057743,52066045.60691825,32352340.5421738,Earth
54416964,54416964,(2023 XW14),21.41,138.852907036,310.4845390059,True,2024-01-15,25.8279937996,14754761.353910133,9168183.57099849,Earth
54418266,54418266,(2023 YP1),20.34,227.2767322847,508.2062230927,False,2024-01-15,19.3155096543,23656452.93682642,14699438.232935848,Earth
54419697,54419697,(2024 AT2),27.34,9.0480496823,20.2320541533,False,2024-01-15,8.7384350134,1434550.089591037,891388.0914568306,Earth
54419808,54419808,(2024 AD3),20.93,173.2028271414,387.2932953833,False,2024-01-15,10.3054964737,62450039.08408723,38804654.89109457,Earth
54419818,54419818,(2024 AN3),25.05,25.974965333,58.0817881978,False,2024-01-15,9.4354524232,9565774.614228766,5943896.723128305,Earth
54427461,54427461,(2024 BA16),28.94,4.3306688548,9.6836699473,False,2024-01-15,8.9427738023,140009.708677877,86997.9988216226,Earth
2670011,2670011,670011 (2013 EH89),20.08,256.1857544793,572.8487618827,False,2024-01-15,9.4885256679,15343807.67936804,9534199.985231379,Earth
54445919,54445919,(2024 LK1),24.05,41.1675457307,92.0534307207,False,2024-01-15,18.5569807144,58648738.04390008,36442635.95299582,Earth
2430804,2430804,430804 (2005 AD13),17.89,702.3522476962,1570.5073699984,True,2024-01-14,29.0073806068,20388991.117825348,12669131.60517791,Earth
2456946,2456946,456946 (2008 AF32),21.31,145.3968429372,325.1172245215,False,2024-01-14,15.4778719676,38618382.19328461,23996349.96937335,Earth
3591722,3591722,(2011 YJ28),21.32,144.7288051255,323.623446563,True,2024-01-14,14.2395096415,20141228.786067706,12515179.231090154,Earth
3655395,3655395,(2013 YM2),25.7,19.2555078188,43.0566244241,False,2024-01-14,9.8596336581,28231576.50055643,17542288.19073348,Earth
3741440,3741440,(2016 CL18),23.93,43.5065831396,97.2836773688,False,2024-01-14,14.6687669813,13597914.457853641,8449352.242440606,Earth
3831897,3831897,(2018 UM1),23.64,49.7227312909,111.1834071935,False,2024-01-14,6.6929907938,51695393.4719266,32122027.98522516,Earth
3836709,3836709,(2018 XC),25.7,19.2555078188,43.0566244241,False,2024-01-14,12.7104710087,47704272.87058275,29642060.641163897,Earth
3840783,3840783,(2019 GE1),27.0,10.5816885933,23.6613750114,False,2024-01-14,5.8690665704,33397350.73714138,20752151.45800987,Earth
3869336,3869336,(2019 SF6),26.26,14.8783570477,33.2690177523,False,2024-01-14,6.4990046832,55358538.8595975,34398200.98157953,Earth
54145781,54145781,(2021 KB),26.02,16.617090174,37.1569432173,False,2024-01-14,18.1726671553,27918436.817892667,17347712.214534126,Earth
54312818,54312818,(2022 SL49),22.86,71.2122940737,159.2355303825,False,2024-01-14,12.2682294818,58705504.7807656,36477909.16764336,Earth
54354331,54354331,(2023 GM1),27.29,9.2588058337,20.7033192345,False,2024-01-14,6.5113340417,42856113.31254581,26629553.983589645,Earth
54407117,54407117,(2023 WT1),22.42,87.2077289095,195.0024100049,False,2024-01-14,10.0020439259,19684446.335654177,12231347.777842563,Earth
54419125,54419125,(2024 AY),24.38,35.3634784299,79.07514169,False,2024-01-14,3.0513785038,25913941.32816149,16102176.473474937,Earth
54419810,54419810,(2024 AF3),26.96,10.7784168722,24.1012728161,False,2024-01-14,6.7371196513,3363542.412349188,2090008.3400592743,Earth
54419811,54419811,(2024 AG3),27.67,7.7723970203,17.3796080855,False,2024-01-14,9.7945457908,1698374.116339526,1055320.7400204188,Earth
54420280,54420280,(2024 AZ3),28.78,4.6618143739,10.4241338385,False,2024-01-14,10.0188698314,248883.478034571,154649.0220802398,Earth
54420784,54420784,(2024 AQ4),25.76,18.7307417731,41.8832118738,False,2024-01-14,9.7942646898,1245350.80608272,773825.108152736,Earth
54421067,54421067,(2024 BE),24.04,41.3575664881,92.4783300513,False,2024-01-14,11.365264868,10624155.653698929,6601544.205536086,Earth
54421076,54421076,(2024 BK),24.71,30.3777061387,67.9266159267,False,2024-01-14,15.4591652716,3310172.579357977,2056845.8636030026,Earth
54421642,54421642,(2024 BO1),25.2,24.2412481101,54.2050786336,False,2024-01-14,15.6349900254,21310976.164684925,13242026.547804965,Earth
54421649,54421649,(2024 BV1),27.21,9.606274149,21.4802820076,False,2024-01-14,11.5483679096,3174463.330729416,1972520.0467453008,Earth
54422165,54422165,(2024 BV2),27.67,7.7723970203,17.3796080855,False,2024-01-14,5.310223291,3877364.06222886,2409282.308363868,Earth
54425754,54425754,(2024 CT1),22.35,90.0647767018,201.3909630836,False,2024-01-14,12.1032984097,26565413.48342978,16506982.49965379,Earth
2042286,2042286,42286 (2001 TN41),16.63,1254.7435636786,2805.6919027157,False,2024-01-16,9.8716047163,72441875.4482161,45013294.10933818,Earth
2508767,2508767,508767 (1993 BD2),18.2,608.9126221057,1361.5700153859,False,2024-01-16,12.8547670552,74157207.33582799,46079151.91981679,Earth
3555069,3555069,(2010 XY82),19.17,389.5426161261,871.043769791,False,2024-01-16,14.9486086174,45063985.40112627,28001462.08320965,Earth
3595919,3595919,(2012 BN1),25.52,20.9196770901,46.7778200408,False,2024-01-16,4.5504081108,10568966.905085748,6567251.507321402,Earth
3771633,3771633,(2017 FZ2),26.6,12.7219878539,28.4472296503,False,2024-01-16,7.5576255394,43006441.98310055,26722963.887997538,Earth
3837793,3837793,(2019 AC9),25.73,18.9913123471,42.46586539,False,2024-01-16,8.7626633043,8383329.09912978,5209159.150279764,Earth
54110699,54110699,(2021 CZ2),22.45,86.0111940119,192.3268766365,False,2024-01-16,14.3571187736,2990606.576113261,1858276.7569585617,Earth
54203026,54203026,(2021 TE3),28.03,6.5849878292,14.7244804171,False,2024-01-16,21.0752731141,73336422.57022153,45569139.91603981,Earth
54336061,54336061,(2022 YF2),23.03,65.8498782919,147.2448041708,False,2024-01-16,11.7900275899,20835115.108955838,12946340.198933097,Earth
54339976,54339976,(2023 BL2),29.12,3.9861622928,8.913329856,False,2024-01-16,18.643373735,44168716.42451873,27445167.736857325,Earth
54419699,54419699,(2024 AU2),22.42,87.2077289095,195.0024100049,False,2024-01-16,18.4299804821,14899734.330960149,9258265.601778096,Earth
54419806,54419806,(2024 AB3),26.55,13.0183210188,29.109850751,False,2024-01-16,19.1811094579,2923141.751488946,1816356.0588256149,Earth
54419819,54419819,(2024 AO3),24.11,40.0456158192,89.5447191727,False,2024-01-16,10.006071287,23589761.74262702,14657998.24645805,Earth
54420445,54420445,(2024 AH4),25.62,19.978136523,44.6724713292,False,2024-01-16,8.7922651754,5921972.979138215,3679743.377268767,Earth
54421385,54421385,(2024 BZ),27.27,9.3444765092,20.8948846888,False,2024-01-16,5.5995605147,3888545.919579667,2416230.392334725,Earth
54421391,54421391,(2024 BH1),26.14,15.7237082364,35.1592804749,False,2024-01-16,19.5908993628,2847988.882888313,1769658.2316841993,Earth
54427184,54427184,(2024 CM8),21.74,119.2765246442,266.7104172244,False,2024-01-16,18.4585141243,18567342.223093152,11537211.469825443,Earth
54516185,54516185,(2025 BL),25.49,21.2106987876,47.4285643393,False,2024-01-16,6.528619693,6616819.585713664,4111501.037726003,Earth
3605793,3605793,(2012 MP),21.07,162.3883902199,363.1114792885,False,2024-01-09,9.2140373525,71411544.78727986,44373076.32392559,Earth
3633148,3633148,(2013 FC11),20.41,220.0670271147,492.0848322348,False,2024-01-09,13.8060458064,73404426.26133338,45611395.450281546,Earth
3781028,3781028,(2017 QP17),19.6,319.5618867213,714.5621017269,False,2024-01-09,20.4028017464,58688124.05143539,36467109.28323486,Earth
54336914,54336914,(2022 YS5),24.84,28.6124453783,63.9793728683,False,2024-01-09,5.8999695641,8646331.115502194,5372581.025280544,Earth
54416849,54416849,(2023 XN13),28.16,6.2023315295,13.868834919,False,2024-01-09,1.4377221889,6032641.279664068,3748509.4704894186,Earth
54419487,54419487,(2024 AS1),27.32,9.1317702552,20.4192590455,False,2024-01-09,16.7850967942,579850.46959007,360302.374360166,Earth
54419814,54419814,(2024 AK3),23.88,44.5199816448,99.5497053148,False,2024-01-09,10.7997433611,21319889.654573135,13247565.133593863,Earth
54421379,54421379,(2024 BU),28.3,5.8150703965,13.0028927004,False,2024-01-09,7.0303533928,2739335.81526923,1702144.346126174,Earth
54423142,54423142,(2024 BE4),26.38,14.0784543386,31.4803809193,False,2024-01-09,7.6123806597,7101308.474198198,4412548.473275213,Earth
54471039,54471039,(2024 RX13),31.06,1.6313794097,3.6478752572,False,2024-01-09,4.7445183503,31731437.907492515,19717001.226220135,Earth
54516463,54516463,(2025 BE1),26.47,13.5068779833,30.2022973344,False,2024-01-09,6.9306554759,18541709.405977573,11521283.975837534,Earth
3092124,3092124,(1994 GL),25.5,21.113244479,47.2106498806,False,2024-01-11,7.9110407383,68392432.77087192,42497087.10770556,Earth
3363430,3363430,(2006 XY2),22.5,84.0533402073,187.9489824394,False,2024-01-11,9.2537526551,50573342.875874445,31424818.07489149,Earth
3485632,3485632,(2010 AG40),22.01,105.3307015051,235.5266086831,False,2024-01-11,26.5453030055,46379981.28807228,28819184.00908834,Earth
3596491,3596491,(2012 BU61),21.48,134.4481951604,300.6353038309,True,2024-01-11,29.5855017581,31235090.515531376,19408585.25829395,Earth
3608667,3608667,(2012 RT16),26.9,11.0803882126,24.7765012606,False,2024-01-11,14.9467175304,34186335.348883845,21242403.762445208,Earth
3722209,3722209,(2015 MO66),20.1,253.8370293645,567.5968528656,False,2024-01-11,21.5899798148,48943737.823269255,30412228.449607465,Earth
3725756,3725756,(2015 OX78),19.84,286.1244537828,639.7937286834,False,2024-01-11,20.8344275067,47519518.304349795,29527259.47710745,Earth
3764806,3764806,(2016 WU7),25.2,24.2412481101,54.2050786336,False,2024-01-11,11.9637775433,53590787.878337614,33299771.456678513,Earth
3795086,3795086,(2017 YQ5),24.7,30.5179232594,68.2401509401,False,2024-01-11,11.8228203618,28573611.44564452,17754818.850433577,Earth
3799802,3799802,(2018 EC1),26.2,15.2951935344,34.201092472,False,2024-01-11,7.5039087853,63871706.358625986,39688037.97247516,Earth
3836297,3836297,(2018 WJ1),19.77,295.4982931114,660.7542706324,False,2024-01-11,1.6081503226,66234085.70042581,41155952.42737183,Earth
3973542,3973542,(2020 AC1),28.39,5.5789822107,12.4749834683,False,2024-01-11,5.3164554643,7388566.767925595,4591042.500119411,Earth
54051109,54051109,(2020 PF5),23.18,61.4546821229,137.4168467624,False,2024-01-11,10.036359312,24189379.47636741,15030583.429199832,Earth
54051175,54051175,(2020 QY),25.1,25.3837029364,56.7596852866,False,2024-01-11,23.2216542638,74196711.61543931,46103698.74091605,Earth
2604197,2604197,604197 (2015 MO66),20.1,253.8370293645,567.5968528656,False,2024-01-11,21.5899774047,48943736.19265247,30412227.43638918,Earth
54412457,54412457,(2023 WZ3),24.64,31.3729224956,70.151987353,False,2024-01-11,3.9876889327,6193680.18532465,3848574.40639417,Earth
54413293,54413293,(2023 XV1),21.34,143.4019234645,320.6564489709,True,2024-01-11,14.7304671156,41651143.77366772,25880820.631357685,Earth
54419605,54419605,(2024 AE2),22.59,80.6408276759,180.3183724451,False,2024-01-11,16.4531786212,14217867.030063132,8834572.907891968,Earth
54419607,54419607,(2024 AG2),23.82,45.7672667231,102.3387195373,False,2024-01-11,10.3400020621,9535581.724920277,5925135.731670743,Earth
54420281,54420281,(2024 AB4),26.05,16.3890951495,36.6471308439,False,2024-01-11,2.9569419414,5710132.880793683,3548112.0439835056,Earth
54420442,54420442,(2024 AE4),28.72,4.7924211552,10.7161794798,False,2024-01-11,8.2256760803,1217143.260026574,756297.7517877612,Earth
54420444,54420444,(2024 AG4),28.44,5.4519890713,12.1910181761,False,2024-01-11,11.9675735724,340449.671419485,211545.616319493,Earth
54420624,54420624,(2024 AM4),28.71,4.8145419662,10.7656431169,False,2024-01-11,3.1953885506,119476.219197204,74239.0800972552,Earth
54421394,54421394,(2024 BL1),23.47,53.7718497693,120.23751136,False,2024-01-11,15.0717383857,23947461.52947642,14880262.587471822,Earth
54421645,54421645,(2024 BR1),26.25,14.9470324236,33.422580561,False,2024-01-11,14.7583174789,4276005.853979006,2656986.8315460426,Earth
54427460,54427460,(2024 BZ15),26.4,13.9493822934,31.1917670523,False,2024-01-11,10.4290730005,1773086.329454287,1101744.7565396805,Earth
54470416,54470416,(2024 RZ10),25.14,24.9203981441,55.7237042765,False,2024-01-11,14.3525465033,58107182.53465983,36106128.963590376,Earth
2438661,2438661,438661 (2008 EP6),19.23,378.9264983795,847.3054088524,True,2024-01-10,10.7126771692,23088209.21245753,14346347.955626741,Earth
3409964,3409964,(2008 JG),20.84,180.5323255496,403.6825520651,True,2024-01-10,7.7889870854,13409422.802189998,8332228.958690053,Earth
3448069,3448069,(2009 DT10),22.84,71.871213318,160.7089186045,False,2024-01-10,11.9022731801,25388607.538753625,15775749.193370998,Earth
3739155,3739155,(2016 AE2),26.4,13.9493822934,31.1917670523,False,2024-01-10,14.4660836505,33643285.77579633,20904968.404814076,Earth
3740044,3740044,(2016 AJ165),25.4,22.1082810359,49.435619262,False,2024-01-10,25.2487847439,59178001.978789866,36771505.312261514,Earth
3743125,3743125,(2016 CB138),23.63,49.9522409906,111.6966064835,False,2024-01-10,15.3528835398,48328254.29294878,30029784.718017805,Earth
3797688,3797688,(2018 AE12),22.36,89.6509666415,200.465655659,False,2024-01-10,31.9659323837,32226765.25141727,20024783.365687527,Earth
3797905,3797905,(2018 BM5),27.42,8.7207728909,19.5002410005,False,2024-01-10,7.9454005129,11259952.495355006,6996610.043494843,Earth
3843174,3843174,(2019 NO3),19.48,337.7185971644,755.1617405255,False,2024-01-10,28.0033339753,25617121.21729688,15917741.008969797,Earth
54106537,54106537,(2021 BV1),28.03,6.5849878292,14.7244804171,False,2024-01-10,27.0121668903,29761104.901510064,18492693.068226296,Earth
54226110,54226110,(2021 XM),27.2,9.6506146958,21.5794304844,False,2024-01-10,12.2665322621,26152848.109285977,16250626.263557455,Earth
54244190,54244190,(2022 BA7),30.86,1.7887719524,3.9998156818,False,2024-01-10,7.7198214483,9330198.68951898,5797516.631248698,Earth
54245585,54245585,(2022 CV2),22.99,67.0741189325,149.9822894641,False,2024-01-10,8.7899209008,17987088.961238105,11176658.811957622,Earth
54247545,54247545,(2016 FH60),23.14,62.597209966,139.9716166857,False,2024-01-10,8.7900951365,17988048.646533944,11177255.132748693,Earth
2613986,2613986,613986 (2008 JG),20.81,183.0437803683,409.2983357621,True,2024-01-10,7.7889862947,13409432.87012665,8332235.214615796,Earth
54416856,54416856,(2023 XY13),19.48,337.7185971644,755.1617405255,False,2024-01-10,40.722578531,54297628.07526628,33738981.588605545,Earth
54416962,54416962,(2023 XT14),25.67,19.5233786156,43.655601735,False,2024-01-10,6.3731701403,4656579.259869913,2893464.1803662796,Earth
54417533,54417533,(2023 XM16),22.94,68.6364758671,153.4758257748,False,2024-01-10,16.9147621743,10528582.690803083,6542157.9201712515,Earth
54418267,54418267,(2023 YO1),25.97,17.0041519271,38.0224396088,False,2024-01-10,3.0732741989,2606960.624449785,1619890.216725633,Earth
54419482,54419482,(2024 AN1),26.58,12.8397029582,28.7104486255,False,2024-01-10,7.9418474461,1549060.257895721,962541.4106181097,Earth
54419489,54419489,(2024 AU1),24.19,38.5971267955,86.3057992509,False,2024-01-10,18.1464670849,7020037.72590498,4362049.171969524,Earth
54419703,54419703,(2024 AY2),26.96,10.7784168722,24.1012728161,False,2024-01-10,8.3912795578,3199834.875165037,1988285.1934180306,Earth
54420283,54420283,(2024 AC4),27.28,9.3015425396,20.7988814142,False,2024-01-10,8.9921006701,2430806.36496419,1510433.035478222,Earth
54420443,54420443,(2024 AF4),25.98,16.9260249457,37.8477423675,False,2024-01-10,6.3173099629,7105603.713281851,4415217.411081504,Earth
